timestamp,tweet_text,all_hashtags,followers_count,retweet_count,likes,reply_count
2022-11-28 16:56:50+00:00,b'Me= Uncle Fester  Hehehe\xe2\x80\xa6. I see this an absolute win :) https://t.co/p9Jqqe7FFj',[],4,0,0
2022-11-28 16:56:49+00:00,b'Ugh I feel like absolute shit. My throat is on fire; it hurts to even breathe. And I have a fever setting in as well. I fucking hate being sick.',[],29,0,0
2022-11-28 16:56:48+00:00,"b'@OnlyTokin Totally get what you mean, recovery and eating disorders in general are an absolute minefield. I\xe2\x80\x99ll definitely think about putting something together regarding this x'",[],38359,0,0
2022-11-28 16:56:47+00:00,b'@SecretNrdSocial @NavaarSNP Of course! Absolute honor just to join in and gab! https://t.co/myA0W4vIex',[],2347,0,1
2022-11-28 16:56:47+00:00,b'What an absolute shill for Biden https://t.co/NS2aJjGw4J',[],93000,2,2
2022-11-28 16:56:45+00:00,b'@oohannahmontana Absolute perfection!',[],297,0,0
2022-11-28 16:56:45+00:00,"b""@Wario64 I loved this game to death. The dlc wasn't great but that base game was an absolute joy from start to finish.""",[],765,0,0
2022-11-28 16:56:45+00:00,b'@generalmngmnt The bedside of an absolute loser',[],206,0,0
2022-11-28 16:56:44+00:00,"b'What an absolute honor and joy to celebrate 15 years of  curating art, fiction, interviews, nonfiction, and poetry from talented artists and authors all over the world.   I hope you can join us for the launch of Issue 30.   https://t.co/99IQ7OikR4 https://t.co/kXWihyseil'",[],2673,0,0
2022-11-28 16:56:35+00:00,b'@seizethade Absolute madness !',[],486,0,0
2022-11-28 16:56:31+00:00,b'@CMargaronis I moved this weekend already. I\xe2\x80\x99m just finishing the absolute last bits of business at this point.',[],563,0,1
2022-11-28 16:56:31+00:00,b'what is your absolute favorite event you\xe2\x80\x99ve been to ?   And a dream event you\xe2\x80\x99d love to go to ?',[],884,0,0
2022-11-28 16:56:27+00:00,b'My one coworker is the absolute worst I literally hates when she types in this gc cause she has 0 critical thinking skills',[],447,0,0
2022-11-28 16:56:24+00:00,"b'@Se_Railway Yes - absolute joke, fewer trains at peak times and as a working parent I now don\xe2\x80\x99t know how I\xe2\x80\x99m going to do school/nursery drop offs and get to work on time! Let alone get home to do pick ups.'",[],8,0,0
2022-11-28 16:56:24+00:00,"b""The c9000 is being released this has real applications to nurse care or is the solution this idea is genius similar to penicillin it's going to be around for a while it makes absolute perfect sense seriousness my business is going to prosper like Jarvis, w/o judgement/an attitude https://t.co/jLScto2vwL""",[],321,0,0
2022-11-28 16:56:20+00:00,b'This season has been unexpected but an absolute blast to witness. Go JETS! https://t.co/BQscgDSL4n',[],66,0,0
2022-11-28 16:56:17+00:00,b'@LKTranslator He is absolute disgrace Mat Hancock and should be fired from the conservatives party .',[],6,0,1
2022-11-28 16:56:15+00:00,"b""What Happens If Shadowheart is at the Camp When the Absolute Comes Calling? - Baldur's Gate 3 https://t.co/vBSyQyZQ7b #baldursgate3 #BG3""","['baldursgate3', 'BG3']",49,0,0
2022-11-28 16:56:13+00:00,b'@GeorgeByron1 @fh_stephen @fredfertang @theoldbatsman @barneygirnun An absolute master batsman..... up there with Viv Richads in my era',[],1925,0,0
2022-11-28 16:56:12+00:00,"b'@SerpicoDet (Adj) Authoroteriopath Pronuciation: AuTHORow_teree-oh-path: A person or person(s), lacking any humanistic morals, morally corrupt, demands absolute authority; being one of both danger while acting in ultra veris manner, mixed with being psychopath.=  Authoroteriopath.'",[],4,0,0
2022-11-28 16:56:12+00:00,"b""@AlotaArt I literally only log onto Twitter and Instagram to see your art. Actually brings me happiness to see your work. Seriously though, there aren't very many artists who seem to share to absolute liveliness that you put into your work, it's extremely inspirational.""",[],39,0,0
2022-11-28 16:56:10+00:00,"b'Given that it is now INDISPUTABLE how much damage was inflicted on children by closing down schools, anyone who even hints at doing it again is an absolute soulless, idiot. They are someone who should never be in a position to make any decisions regarding children. Ever.'",[],1364,0,0
2022-11-28 16:56:08+00:00,"b'@jakepaynting Dude, Gobert is even softer than Towns. The trade is an absolute disaster.'",[],13,0,0
2022-11-28 16:56:08+00:00,"b""@Smith31Kev Need to focus on portal and early signing day first. It's an absolute sprint to the finish this year""",[],5,0,0
2022-11-28 16:56:06+00:00,b'@aadriannamariah Smoking absolute d*ck this holiday season',[],990,0,0
2022-11-28 16:56:06+00:00,b'@UltDespMikan Absolute banger of a song though. \xf0\x9f\x91\x8f',[],58,0,1
2022-11-28 16:56:05+00:00,"b'@FloodedYeti @yeg_jennifer @TheSirensTail @susanhmcconnell @jk_rowling Apparently when you go too far left, you go full circle all the way to the right. Its heartbreaking. My party has lost their minds and someone thinks being anti women is progressive. Absolute nonsense.'",[],252,0,0
2022-11-28 16:56:04+00:00,b'@vanmec_ci Absolute perfection https://t.co/jGbAbLJlQV',[],1140,0,0
2022-11-28 16:56:03+00:00,b'@JulieParkerComm @MontgomeryCoMD @PIOPete He is the absolute best!  I always turn to him for updates on county incidents!  You rock @PIOPete !',[],648,0,0
2022-11-28 16:56:02+00:00,"b""just discovered @djspeedsick  on @Bandcamp  and this is absolute sonic terrorism, i couldn't be more enthusiastic about it.  highly recommend. https://t.co/2bTZKolvhY""",[],12608,0,0
2022-11-28 16:55:59+00:00,b'@d____1690 @BURNLOFTUSROAD @abzyic44 @SncArmstongSzn Absolute creep why do u speak like that stop forcing it ur not even Scottish',[],84,0,1
2022-11-28 16:55:57+00:00,b'@Liberty_Vegan @SameeraKhan Wow \xf0\x9f\x98\xaf get an education you absolute misogynist',[],0,0,0
2022-11-28 16:55:55+00:00,"b'Absolute class &amp; composure from @tyler_adams14 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 we\xe2\x80\x99re not perfect. We don\xe2\x80\x99t hide that, but we do work together to learn and improve. We have a long way to go, but we\xe2\x80\x99ve also come so far. https://t.co/gAT5e1gwMV'",[],1254,0,0
2022-11-28 16:55:53+00:00,b'@dragondropdota they are normally like 1/4 the size of this absolute unit.',[],4948,0,0
2022-11-28 16:55:52+00:00,b'Jalen Hurts haters are in absolute shambles this morning and I\xe2\x80\x99m here for it',[],222,0,1
2022-11-28 16:55:45+00:00,b'@ToddAultIII i\xe2\x80\x99m not a financial advisor but the absolute dumbest thing you could do right now is buy one more share of this trash.',[],21,0,0
2022-11-28 16:55:42+00:00,b'@American555Girl My dad had this several years ago. It was the absolute worst experience one can have. I was relieved when he passed away from a heart attack. We had instructed them not to attempt to resuscitate. My prayers are with you.',[],2004,0,0
2022-11-28 16:55:37+00:00,b'@JasonEUW This clip was an absolute classic',[],72295,0,5
2022-11-28 16:55:32+00:00,b'I\xe2\x80\x99m having the best (absolute worst) morning ever \xf0\x9f\x99\x82',[],494,0,0
2022-11-28 16:55:32+00:00,b'@Bbluenight007 \xf0\x9f\x92\xaf The absolute best of the best :D',[],684,0,1
2022-11-28 16:55:28+00:00,b'@Wario64 Absolute steal!',[],366,0,0
2022-11-28 16:55:28+00:00,b'@Eman_1710 Absolute killer. Clout chasing is a drug',[],360,0,0
2022-11-28 16:55:28+00:00,"b""It takes remarkable will power, patience, tolerance, and absolute love in #God to deliver His message &amp; #Truth, without giving into one's frustration of the ignorants and blind.  Adam Donegan &amp; my #BigSis (you know who you are! \xf0\x9f\x98\x89) are TRUE #Christians\xe2\x9c\x9d\xef\xb8\x8f.  https://t.co/CZfFfObIfK""","['God', 'Truth', 'BigSis', 'Christians']",557,0,0
2022-11-28 16:55:27+00:00,b'Absolute unit https://t.co/8PrbMXaW1z',[],6388,0,2
2022-11-28 16:55:23+00:00,"b'There it is. Probably for the best, unfortunately.  Someone is going to get an absolute gamer in Brin, and this clears the path for Braylon Braxton to be the undisputed QB1  Thanks for everything you did at TU, @DavisBrin. (or come back and win us a conference championship \xf0\x9f\x98\x83) https://t.co/n0eSlqXWvn'",[],1654,1,5
2022-11-28 16:55:23+00:00,"b""@celticmanwales @LeaSalwick @TheWeekUK I bet your Mrs gets pounded by big burly men whilst you're forced to watch. I would only ever think as much about anyone who doesn't support Brexit. You would have been the first to flip in 1939. Absolute traitor.""",[],17,0,0
2022-11-28 16:55:22+00:00,"b'@13midnightdream @MAYAACHI1 @DojaCat @LOVEDOJAACAT @ethansmaroon y\xe2\x80\x99all put ur time into going onto her account &amp; commenting on her shit, but u hate her? sum don\xe2\x80\x99t sound right. absolute hilarious to me. such obsessed behavior.'",[],222,0,0
2022-11-28 16:55:21+00:00,"b""Just heard Malta's song for this year's Junior Eurovision... and it's an absolute bop! LOVE IT! \xf0\x9f\x98\x8d\xf0\x9f\x87\xb2\xf0\x9f\x87\xb9 #JESC""",['JESC'],557,0,0
2022-11-28 16:55:21+00:00,"b'Absolute joke that Lampard isn\xe2\x80\x99t in any of these btw, extremely clear of Gerrard, Kroos, Ozil and Toure https://t.co/FW3gz93FwD'",[],794,0,0
2022-11-28 16:55:20+00:00,"b'@astrudqueen Tbh I miss when only (mainly) absolute phaguettes cared about drag, as a whole. Too many Sw*ft*e mean girl types now that live for ""exposing"" ppl bc that\'s part of their culture.'",[],256,0,1
